Row,Column,Value
BGD,F1971,-0.579
BGD,F1972,-0.012
BGD,F1973,0.168
BGD,F1974,-0.125
BGD,F1975,-0.102
BGD,F1976,-0.104
BGD,F1977,-0.275
BGD,F1978,-0.216
BGD,F1979,0.495
BGD,F1980,0.128
BGD,F1981,-0.17
BGD,F1982,-0.041
BGD,F1983,-0.132
BGD,F1984,-0.322
BGD,F1985,0.05
BGD,F1986,0.026
BGD,F1987,0.341
BGD,F1988,0.341
BGD,F1989,0.064
BGD,F1990,-0.149
BGD,F1991,-0.024
BGD,F1992,-0.146
BGD,F1993,-0.446
BGD,F1994,0.175
BGD,F1995,0.173
BGD,F1996,0.137
BGD,F1997,-0.173
BGD,F1998,0.504
BGD,F1999,0.78
BGD,F2000,0.226
BGD,F2001,0.316
BGD,F2002,0.398
BGD,F2003,0.239
BGD,F2004,0.269
BGD,F2005,0.592
BGD,F2006,0.814
BGD,F2007,0.266
BGD,F2008,0.093
BGD,F2009,0.844
BGD,F2010,0.768
BGD,F2011,0.144
BGD,F2012,0.235
BGD,F2013,0.23
BGD,F2014,0.482
BGD,F2015,0.722
BGD,F2016,1.337
BGD,F2017,1.124
BGD,F2018,0.881
BGD,F2019,1.136
BGD,F2020,0.898
BGD,F2021,1.3
BGD,F2022,1.216
BGR,F1961,0.903
BGR,F1962,0.488
BGR,F1963,-0.248
BGR,F1964,-0.528
BGR,F1965,-0.456
BGR,F1966,1.151
BGR,F1967,0.027
BGR,F1968,0.421
BGR,F1969,-0.485
BGR,F1970,0.205
BGR,F1971,-0.139
BGR,F1972,0.136
BGR,F1973,-0.426
BGR,F1974,-0.198
BGR,F1975,0.39
BGR,F1976,-0.838
BGR,F1977,0.563
BGR,F1978,-0.71
BGR,F1979,0.165
BGR,F1980,-0.448
BGR,F1981,-0.043
BGR,F1982,-0.13
BGR,F1983,0.389
BGR,F1984,-0.022
BGR,F1985,-0.605
BGR,F1986,0.36
BGR,F1987,-0.484
BGR,F1988,0.128
BGR,F1989,0.405
BGR,F1990,0.797
BGR,F1991,-0.161
BGR,F1992,0.149
BGR,F1993,-0.322
BGR,F1994,1.583
BGR,F1995,0.221
BGR,F1996,-0.36
BGR,F1997,-0.336
BGR,F1998,0.775
BGR,F1999,0.696
BGR,F2000,1.184
BGR,F2001,1.648
BGR,F2002,0.854
BGR,F2003,0.181
BGR,F2004,0.533
BGR,F2005,0.215
BGR,F2006,0.571
BGR,F2007,1.883
BGR,F2008,1.177
BGR,F2009,1.291
BGR,F2010,1.361
BGR,F2011,0.422
BGR,F2012,1.678
BGR,F2013,1.476
BGR,F2014,1.196
BGR,F2015,1.438
BGR,F2016,1.899
BGR,F2017,0.954
BGR,F2018,2.192
BGR,F2019,2.112
BGR,F2020,2.037
BGR,F2021,1.629
BGR,F2022,1.831
BHR,F1961,-0.471
BHR,F1962,0.397
BHR,F1963,0.635
BHR,F1964,-0.561
BHR,F1965,0.234
BHR,F1966,0.535
BHR,F1967,-0.362
BHR,F1968,-0.446
BHR,F1969,0.567
BHR,F1970,0.247
BHR,F1971,-0.248
BHR,F1972,-0.613
BHR,F1973,-0.273
BHR,F1974,-0.256
BHR,F1975,-0.217
BHR,F1976,-0.501
BHR,F1977,0.332
BHR,F1978,0.099
BHR,F1979,0.856
BHR,F1980,0.351
BHR,F1981,0.408
BHR,F1982,-0.086
BHR,F1983,-0.834
BHR,F1984,0.039
BHR,F1985,0.367
BHR,F1986,0.668
BHR,F1987,0.548
BHR,F1988,0.633
BHR,F1989,0.047
BHR,F1990,0.455
BHR,F1991,-0.243
BHR,F1992,-0.544
BHR,F1993,0.127
BHR,F1994,0.998
BHR,F1995,0.251
BHR,F1996,0.695
BHR,F1997,0.376
BHR,F1998,1.435
BHR,F1999,2.055
BHR,F2000,1.119
BHR,F2001,1.216
BHR,F2002,1.552
BHR,F2003,1.256
BHR,F2004,1.385
BHR,F2005,1.065
BHR,F2006,1.823
BHR,F2007,1.08
BHR,F2008,1.329
BHR,F2009,1.224
BHR,F2010,2.286
BHR,F2011,1.431
BHR,F2012,1.385
BHR,F2013,1.403
BHR,F2014,1.694
BHR,F2015,2.24
BHR,F2016,1.598
BHR,F2017,2.08
BHR,F2018,2.247
BHR,F2019,2.108
BHR,F2020,2.027
BHR,F2021,2.464
BHR,F2022,2.017
BHS,F1961,0.073
BHS,F1962,-0.062
BHS,F1963,-0.097
BHS,F1964,0.192
BHS,F1965,0.054
BHS,F1966,-0.172
BHS,F1967,-0.146
BHS,F1968,-0.324
BHS,F1969,-0.065
BHS,F1970,-0.469
BHS,F1971,-0.055
BHS,F1972,0.301
BHS,F1973,0.166
BHS,F1974,-0.058
BHS,F1975,0.334
BHS,F1976,-0.241
BHS,F1977,-0.04
BHS,F1978,0.04
BHS,F1979,0.133
BHS,F1980,0.377
BHS,F1981,-0.03
BHS,F1982,0.531
BHS,F1983,0.155
BHS,F1984,0.02
BHS,F1985,0.242
BHS,F1986,0.23
BHS,F1987,0.466
BHS,F1988,0.426
BHS,F1989,0.672
BHS,F1990,0.764
BHS,F1991,0.788
BHS,F1992,0.286
BHS,F1993,0.378
BHS,F1994,0.801
BHS,F1995,0.671
BHS,F1996,0.008
BHS,F1997,0.787
BHS,F1998,0.924
BHS,F1999,0.619
BHS,F2000,0.163
BHS,F2001,0.135
BHS,F2002,0.856
BHS,F2003,0.989
BHS,F2004,0.311
BHS,F2005,0.455
BHS,F2006,0.385
BHS,F2007,0.937
BHS,F2008,0.842
BHS,F2009,0.41
BHS,F2010,0.314
BHS,F2011,0.363
BHS,F2012,0.344
BHS,F2013,0.565
BHS,F2014,0.883
BHS,F2015,1.114
BHS,F2016,1.042
BHS,F2017,1.331
BHS,F2018,1.023
BHS,F2019,1.443
BHS,F2020,1.611
BHS,F2021,0.879
BHS,F2022,1.48
BIH,F1961,
BIH,F1962,
BIH,F1963,
BIH,F1964,
BIH,F1965,
BIH,F1966,
BIH,F1967,
BIH,F1968,
BIH,F1969,
BIH,F1970,
BIH,F1971,
BIH,F1972,
BIH,F1973,
BIH,F1974,
BIH,F1975,
BIH,F1976,
BIH,F1977,
BIH,F1978,
BIH,F1979,
BIH,F1980,
BIH,F1981,
BIH,F1982,
BIH,F1983,
BIH,F1984,
BIH,F1985,
BIH,F1986,
BIH,F1987,
BIH,F1988,
BIH,F1989,
BIH,F1990,
BIH,F1991,
BIH,F1992,0.659
BIH,F1993,0.248
BIH,F1994,1.691
BIH,F1995,0.286
BIH,F1996,-0.043
BIH,F1997,0.112
BIH,F1998,1.059
BIH,F1999,0.612
BIH,F2000,1.525
BIH,F2001,1.527
BIH,F2002,1.141
BIH,F2003,1.088
BIH,F2004,0.584
BIH,F2005,0.124
BIH,F2006,0.594
BIH,F2007,1.861
BIH,F2008,1.373
BIH,F2009,1.379
BIH,F2010,0.954
BIH,F2011,1.117
BIH,F2012,1.756
BIH,F2013,1.319
BIH,F2014,1.823
BIH,F2015,1.813
BIH,F2016,1.673
BIH,F2017,1.419
BIH,F2018,2.275
BIH,F2019,1.987
BIH,F2020,1.88
BIH,F2021,1.598
BIH,F2022,2.091
BLR,F1961,
BLR,F1962,
BLR,F1963,
BLR,F1964,
BLR,F1965,
BLR,F1966,
BLR,F1967,
BLR,F1968,
BLR,F1969,
BLR,F1970,
BLR,F1971,
BLR,F1972,
BLR,F1973,
BLR,F1974,
BLR,F1975,
BLR,F1976,
BLR,F1977,
BLR,F1978,
BLR,F1979,
BLR,F1980,
BLR,F1981,
BLR,F1982,
BLR,F1983,
BLR,F1984,
BLR,F1985,
BLR,F1986,
BLR,F1987,
BLR,F1988,
BLR,F1989,
BLR,F1990,
BLR,F1991,
BLR,F1992,1.273
BLR,F1993,0.024
BLR,F1994,1.138
BLR,F1995,1.5
BLR,F1996,-0.274
BLR,F1997,0.359
BLR,F1998,0.706
BLR,F1999,1.506
BLR,F2000,1.941
BLR,F2001,1.979
BLR,F2002,1.892
BLR,F2003,0.084
BLR,F2004,0.931
BLR,F2005,1.276
BLR,F2006,0.647
BLR,F2007,2.362
BLR,F2008,2.254
BLR,F2009,1.603
BLR,F2010,1.461
BLR,F2011,1.017
BLR,F2012,1.561
BLR,F2013,1.212
BLR,F2014,2.18
BLR,F2015,2.247
BLR,F2016,2.201
BLR,F2017,1.592
BLR,F2018,2.342
BLR,F2019,2.689
BLR,F2020,3.51
BLR,F2021,1.728
BLR,F2022,1.922
BLZ,F1961,-0.001
BLZ,F1962,-0.137
BLZ,F1963,-0.06
BLZ,F1964,-0.055
BLZ,F1965,-0.105
BLZ,F1966,-0.195
BLZ,F1967,-0.297
BLZ,F1968,-0.205
BLZ,F1969,0.26
BLZ,F1970,-0.21
BLZ,F1971,-0.275
BLZ,F1972,0.442
BLZ,F1973,0.347
BLZ,F1974,0.101
BLZ,F1975,-0.059
BLZ,F1976,-0.416
BLZ,F1977,0.134
BLZ,F1978,-0.025
BLZ,F1979,0.524
BLZ,F1980,0.576
BLZ,F1981,-0.068
BLZ,F1982,0.526
BLZ,F1983,0.685
BLZ,F1984,0.254
BLZ,F1985,0.455
BLZ,F1986,0.135
BLZ,F1987,0.35
BLZ,F1988,0.46
BLZ,F1989,0.173
BLZ,F1990,0.339
BLZ,F1991,0.542
BLZ,F1992,0.311
BLZ,F1993,0.447
BLZ,F1994,0.756
BLZ,F1995,0.759
BLZ,F1996,0.21
BLZ,F1997,0.866
BLZ,F1998,0.904
BLZ,F1999,0.422
BLZ,F2000,0.175
BLZ,F2001,0.445
BLZ,F2002,0.733
BLZ,F2003,0.948
BLZ,F2004,0.701
BLZ,F2005,0.849
BLZ,F2006,0.655
BLZ,F2007,0.85
BLZ,F2008,0.579
BLZ,F2009,0.922
BLZ,F2010,0.843
BLZ,F2011,0.724
BLZ,F2012,0.644
BLZ,F2013,0.785
BLZ,F2014,0.697
BLZ,F2015,1.502
BLZ,F2016,1.446
BLZ,F2017,1.342
BLZ,F2018,0.85
BLZ,F2019,1.556
BLZ,F2020,1.716
BLZ,F2021,1.286
BLZ,F2022,1.031
BOL,F1961,0.247
BOL,F1962,0.012
BOL,F1963,0.409
BOL,F1964,-0.123
BOL,F1965,0.22
BOL,F1966,-0.083
BOL,F1967,0.332
BOL,F1968,-0.162
BOL,F1969,0.522
BOL,F1970,0.173
BOL,F1971,-0.583
BOL,F1972,0.13
BOL,F1973,0.227
BOL,F1974,-0.154
BOL,F1975,-0.087
BOL,F1976,-0.249
BOL,F1977,0.276
BOL,F1978,0.27
BOL,F1979,0.181
BOL,F1980,0.176
BOL,F1981,0.167
BOL,F1982,0.324
BOL,F1983,0.537
BOL,F1984,0.289
BOL,F1985,0.33
BOL,F1986,0.437
BOL,F1987,0.692
BOL,F1988,0.334
BOL,F1989,0.129
BOL,F1990,0.183
BOL,F1991,0.603
BOL,F1992,0.031
BOL,F1993,0.404
BOL,F1994,0.883
BOL,F1995,0.77
BOL,F1996,0.29
BOL,F1997,0.825
BOL,F1998,0.926
BOL,F1999,0.337
BOL,F2000,0.403
BOL,F2001,0.653
BOL,F2002,1.016
BOL,F2003,0.641
BOL,F2004,0.846
BOL,F2005,0.764
BOL,F2006,0.935
BOL,F2007,0.537
BOL,F2008,0.396
BOL,F2009,0.658
BOL,F2010,0.68
BOL,F2011,1.165
BOL,F2012,0.831
BOL,F2013,0.507
BOL,F2014,0.955
BOL,F2015,1.533
BOL,F2016,0.824
BOL,F2017,0.981
BOL,F2018,0.562
BOL,F2019,0.921
BOL,F2020,1.315
BOL,F2021,0.738
BOL,F2022,0.644
BRA,F1961,0.167
BRA,F1962,-0.184
BRA,F1963,0.158
BRA,F1964,-0.213
BRA,F1965,-0.075
BRA,F1966,0.044
BRA,F1967,0.073
BRA,F1968,-0.409
BRA,F1969,0.331
BRA,F1970,0.13
BRA,F1971,-0.134
BRA,F1972,0.114
BRA,F1973,0.443
BRA,F1974,-0.179
BRA,F1975,-0.14
BRA,F1976,-0.185
BRA,F1977,0.252
BRA,F1978,0.03
BRA,F1979,0.017
BRA,F1980,0.313
BRA,F1981,0.191
BRA,F1982,0.277
BRA,F1983,0.471
BRA,F1984,0.294
BRA,F1985,0.092
BRA,F1986,0.285
BRA,F1987,0.722
BRA,F1988,0.461
BRA,F1989,0.13
BRA,F1990,0.435
BRA,F1991,0.468
BRA,F1992,0.403
BRA,F1993,0.495
BRA,F1994,0.608
BRA,F1995,0.799
BRA,F1996,0.504
BRA,F1997,0.671
BRA,F1998,1.234
BRA,F1999,0.523
BRA,F2000,0.495
BRA,F2001,0.746
BRA,F2002,1.052
BRA,F2003,0.927
BRA,F2004,0.768
BRA,F2005,1.085
BRA,F2006,0.77
BRA,F2007,0.969
BRA,F2008,0.731
BRA,F2009,0.969
BRA,F2010,1.112
BRA,F2011,0.814
BRA,F2012,1.023
BRA,F2013,0.922
BRA,F2014,1.153
BRA,F2015,1.516
BRA,F2016,1.457
BRA,F2017,1.363
BRA,F2018,1.148
BRA,F2019,1.517
BRA,F2020,1.477
BRA,F2021,1.154
BRA,F2022,0.926
BRB,F1961,0.221
BRB,F1962,0.094
BRB,F1963,0.2
BRB,F1964,-0.011
BRB,F1965,-0.28
BRB,F1966,-0.149
BRB,F1967,-0.252
BRB,F1968,-0.363
BRB,F1969,0.31
BRB,F1970,0.074
BRB,F1971,-0.174
BRB,F1972,-0.015
BRB,F1973,0.006
BRB,F1974,-0.336
BRB,F1975,-0.556
BRB,F1976,-0.444
BRB,F1977,-0.054
BRB,F1978,0.248
BRB,F1979,0.042
BRB,F1980,0.485
BRB,F1981,0.304
BRB,F1982,0.165
BRB,F1983,0.281
BRB,F1984,-0.076
BRB,F1985,-0.263
BRB,F1986,-0.179
BRB,F1987,0.536
BRB,F1988,0.385
BRB,F1989,0.187
BRB,F1990,0.356
BRB,F1991,0.422
BRB,F1992,0.333
BRB,F1993,0.394
BRB,F1994,0.388
BRB,F1995,0.463
BRB,F1996,0.315
BRB,F1997,0.288
BRB,F1998,1.079
BRB,F1999,0.466
BRB,F2000,0.303
BRB,F2001,0.506
BRB,F2002,0.546
BRB,F2003,0.888
BRB,F2004,0.7
BRB,F2005,1.13
BRB,F2006,0.844
BRB,F2007,0.679
BRB,F2008,0.316
BRB,F2009,0.429
BRB,F2010,1.147
BRB,F2011,0.677
BRB,F2012,0.488
BRB,F2013,0.778
BRB,F2014,0.418
BRB,F2015,0.868
BRB,F2016,
BRB,F2017,
BRB,F2018,
BRB,F2019,
BRB,F2020,
BRB,F2021,
BRB,F2022,
BRN,F1961,0.062
BRN,F1962,-0.017
BRN,F1963,-0.165
BRN,F1964,0.054
BRN,F1965,-0.235
BRN,F1966,0.183
BRN,F1967,-0.093
BRN,F1968,-0.177
BRN,F1969,0.227
BRN,F1970,0.086
BRN,F1971,-0.248
BRN,F1972,0.018
BRN,F1973,0.255
BRN,F1974,-0.151
BRN,F1975,0.004
BRN,F1976,-0.337
BRN,F1977,-0.075
BRN,F1978,0.123
BRN,F1979,0.275
BRN,F1980,0.185
BRN,F1981,0.122
BRN,F1982,0.186
BRN,F1983,0.563
BRN,F1984,0.021
BRN,F1985,0.181
BRN,F1986,0.156
BRN,F1987,0.498
BRN,F1988,0.471
BRN,F1989,0.057
BRN,F1990,0.381
BRN,F1991,0.384
BRN,F1992,0.326
BRN,F1993,0.228
BRN,F1994,0.453
BRN,F1995,0.471
BRN,F1996,0.429
BRN,F1997,0.671
BRN,F1998,1.296
BRN,F1999,0.575
BRN,F2000,0.485
BRN,F2001,0.602
BRN,F2002,0.669
BRN,F2003,0.735
BRN,F2004,0.673
BRN,F2005,0.893
BRN,F2006,0.718
BRN,F2007,0.743
BRN,F2008,0.511
BRN,F2009,0.875
BRN,F2010,1.012
BRN,F2011,0.725
BRN,F2012,0.912
BRN,F2013,1.195
BRN,F2014,1.028
BRN,F2015,1.281
BRN,F2016,1.74
BRN,F2017,1.468
BRN,F2018,1.41
BRN,F2019,1.624
BRN,F2020,1.783
BRN,F2021,1.458
BRN,F2022,1.446
BTN,F1961,0.213
BTN,F1962,-0.292
BTN,F1963,-0.22
BTN,F1964,0.065
BTN,F1965,-0.565
BTN,F1966,0.14
BTN,F1967,-0.378
BTN,F1968,-0.478
BTN,F1969,0.102
BTN,F1970,-0.027
BTN,F1971,-0.227
BTN,F1972,-0.014
BTN,F1973,0.31
BTN,F1974,0.188
BTN,F1975,0.103
BTN,F1976,-0.042
BTN,F1977,-0.059
BTN,F1978,-0.213
BTN,F1979,0.414
BTN,F1980,0.081
BTN,F1981,0.212
BTN,F1982,-0.111
BTN,F1983,-0.286
BTN,F1984,-0.055
BTN,F1985,0.113
BTN,F1986,-0.068
BTN,F1987,0.256
BTN,F1988,0.567
BTN,F1989,0.22
BTN,F1990,-0.087
BTN,F1991,0.081
BTN,F1992,-0.229
BTN,F1993,-0.248
BTN,F1994,0.315
BTN,F1995,0.518
BTN,F1996,0.307
BTN,F1997,-0.3
BTN,F1998,0.825
BTN,F1999,1.022
BTN,F2000,0.214
BTN,F2001,0.72
BTN,F2002,0.492
BTN,F2003,0.498
BTN,F2004,0.476
BTN,F2005,0.745
BTN,F2006,0.955
BTN,F2007,0.978
BTN,F2008,0.555
BTN,F2009,1.394
BTN,F2010,1.202
BTN,F2011,0.534
BTN,F2012,0.512
BTN,F2013,0.742
BTN,F2014,0.86
BTN,F2015,1.068
BTN,F2016,1.487
BTN,F2017,1.457
BTN,F2018,1.346
BTN,F2019,1.329
BTN,F2020,1.09
BTN,F2021,1.707
BTN,F2022,1.523
BWA,F1961,0.151
BWA,F1962,0.262
BWA,F1963,-0.472
BWA,F1964,-0.057
BWA,F1965,0.098
BWA,F1966,0.436
BWA,F1967,-0.458
BWA,F1968,-0.195
BWA,F1969,0.197
BWA,F1970,0.598
BWA,F1971,-0.126
BWA,F1972,-0.475
BWA,F1973,0.602
BWA,F1974,-0.746
BWA,F1975,-0.225
BWA,F1976,-0.717
BWA,F1977,0.3
BWA,F1978,-0.065
BWA,F1979,0.543
BWA,F1980,-0.038
BWA,F1981,-0.441
BWA,F1982,0.31
BWA,F1983,1.012
BWA,F1984,0.442
BWA,F1985,0.293
BWA,F1986,0.278
BWA,F1987,1.27
BWA,F1988,0.287
BWA,F1989,-0.306
BWA,F1990,0.738
BWA,F1991,0.062
BWA,F1992,0.813
BWA,F1993,0.512
BWA,F1994,-0.123
BWA,F1995,1.141
BWA,F1996,-0.319
BWA,F1997,-0.096
BWA,F1998,0.857
BWA,F1999,0.552
BWA,F2000,-0.718
BWA,F2001,-0.186
BWA,F2002,0.359
BWA,F2003,0.74
BWA,F2004,-0.133
BWA,F2005,1.039
BWA,F2006,-0.505
BWA,F2007,0.23
BWA,F2008,0.153
BWA,F2009,-0.319
BWA,F2010,0.936
BWA,F2011,-0.048
BWA,F2012,0.473
BWA,F2013,0.77
BWA,F2014,-0.092
BWA,F2015,1.546
BWA,F2016,1.469
BWA,F2017,0.017
BWA,F2018,0.734
BWA,F2019,1.525
BWA,F2020,0.493
BWA,F2021,-0.425
BWA,F2022,-1.305
CAF,F1961,-0.003
CAF,F1962,-0.306
CAF,F1963,0.037
CAF,F1964,-0.136
CAF,F1965,-0.05
CAF,F1966,0.064
CAF,F1967,-0.229
CAF,F1968,-0.168
CAF,F1969,0.143
CAF,F1970,0.245
CAF,F1971,-0.055
CAF,F1972,0.064
CAF,F1973,0.545
CAF,F1974,-0.058
CAF,F1975,-0.049
CAF,F1976,-0.117
CAF,F1977,0.203
CAF,F1978,0.044
CAF,F1979,0.38
CAF,F1980,0.439
CAF,F1981,0.003
CAF,F1982,0.229
CAF,F1983,0.425
CAF,F1984,0.125
CAF,F1985,0.156
CAF,F1986,0.478
CAF,F1987,0.504
CAF,F1988,0.265
CAF,F1989,-0.148
CAF,F1990,0.347
CAF,F1991,0.612
CAF,F1992,-0.457
CAF,F1993,0.329
CAF,F1994,0.562
CAF,F1995,0.187
CAF,F1996,0.047
CAF,F1997,0.458
CAF,F1998,1.195
CAF,F1999,0.502
CAF,F2000,0.683
CAF,F2001,0.4
CAF,F2002,0.745
CAF,F2003,0.845
CAF,F2004,0.957
CAF,F2005,0.983
CAF,F2006,0.967
CAF,F2007,0.537
CAF,F2008,0.682
CAF,F2009,1.119
CAF,F2010,1.162
CAF,F2011,0.763
CAF,F2012,0.491
CAF,F2013,0.865
CAF,F2014,0.697
CAF,F2015,0.983
CAF,F2016,1.222
CAF,F2017,1.224
CAF,F2018,1.145
CAF,F2019,1.264
CAF,F2020,1.14
CAF,F2021,1.268
CAF,F2022,1.032
CAN,F1961,0.057
CAN,F1962,-0.118
CAN,F1963,0.335
CAN,F1964,-0.299
CAN,F1965,-0.867
CAN,F1966,-0.152
CAN,F1967,-0.452
CAN,F1968,0.476
CAN,F1969,-0.003
CAN,F1970,0.426
CAN,F1971,-0.023
CAN,F1972,-1.796
CAN,F1973,0.306
CAN,F1974,-0.846
CAN,F1975,0.225
CAN,F1976,0.083
CAN,F1977,1.079
CAN,F1978,-0.605
CAN,F1979,-0.214
CAN,F1980,0.917
CAN,F1981,1.562
CAN,F1982,-0.673
CAN,F1983,0.488
CAN,F1984,0.337
CAN,F1985,-0.311
CAN,F1986,0.011
CAN,F1987,1.34
CAN,F1988,1.204
CAN,F1989,0.017
CAN,F1990,0.078
CAN,F1991,0.336
CAN,F1992,0.1
CAN,F1993,0.342
CAN,F1994,0.467
CAN,F1995,0.938
CAN,F1996,-0.125
CAN,F1997,0.426
CAN,F1998,2.47
CAN,F1999,1.694
CAN,F2000,1.291
CAN,F2001,1.421
CAN,F2002,0.54
CAN,F2003,1.24
CAN,F2004,0.485
CAN,F2005,1.282
CAN,F2006,2.343
CAN,F2007,1.333
CAN,F2008,0.851
CAN,F2009,0.539
CAN,F2010,2.915
CAN,F2011,1.438
CAN,F2012,2.144
CAN,F2013,1.182
CAN,F2014,0.288
CAN,F2015,1.231
CAN,F2016,2.373
CAN,F2017,1.48
CAN,F2018,0.477
CAN,F2019,1.311
CAN,F2020,1.128
CAN,F2021,2.515
CAN,F2022,1.268
CHE,F1961,0.988
CHE,F1962,-0.357
CHE,F1963,-0.87
CHE,F1964,0.137
CHE,F1965,-0.791
CHE,F1966,0.466
CHE,F1967,0.554
CHE,F1968,-0.062
CHE,F1969,-0.079
CHE,F1970,-0.486
CHE,F1971,-0.069
CHE,F1972,-0.061
CHE,F1973,-0.056
CHE,F1974,0.089
CHE,F1975,0.622
CHE,F1976,0.367
CHE,F1977,0.172
CHE,F1978,-0.362
CHE,F1979,-0.063
CHE,F1980,-0.194
CHE,F1981,-0.016
CHE,F1982,0.579
CHE,F1983,0.869
CHE,F1984,-0.33
CHE,F1985,-0.328
CHE,F1986,0.242
CHE,F1987,-0.01
CHE,F1988,0.916
CHE,F1989,1.142
CHE,F1990,1.417
CHE,F1991,0.328
CHE,F1992,0.969
CHE,F1993,0.562
CHE,F1994,1.859
CHE,F1995,1.001
CHE,F1996,0.029
CHE,F1997,1.063
CHE,F1998,1.111
CHE,F1999,0.98
CHE,F2000,1.42
CHE,F2001,1.45
CHE,F2002,1.258
CHE,F2003,1.848
CHE,F2004,0.974
CHE,F2005,0.808
CHE,F2006,1.091
CHE,F2007,1.804
CHE,F2008,1.195
CHE,F2009,1.371
CHE,F2010,0.459
CHE,F2011,1.667
CHE,F2012,1.512
CHE,F2013,0.782
CHE,F2014,2.169
CHE,F2015,1.972
CHE,F2016,1.859
CHE,F2017,1.837
CHE,F2018,2.343
CHE,F2019,2.096
CHE,F2020,2.514
CHE,F2021,1.181
CHE,F2022,2.798
CHL,F1961,-0.301
CHL,F1962,0.249
CHL,F1963,0.054
CHL,F1964,-0.22
CHL,F1965,0.115
CHL,F1966,-0.169
CHL,F1967,-0.142
CHL,F1968,0.366
CHL,F1969,0.155
CHL,F1970,0.205
CHL,F1971,-0.364
CHL,F1972,-0.13
CHL,F1973,-0.058
CHL,F1974,-0.18
CHL,F1975,-0.127
CHL,F1976,-0.262
CHL,F1977,0.37
CHL,F1978,0.366
CHL,F1979,0.286
CHL,F1980,0.342
CHL,F1981,0.373
CHL,F1982,0.397
CHL,F1983,0.574
CHL,F1984,-0.122
CHL,F1985,0.328
CHL,F1986,0.08
CHL,F1987,0.616
CHL,F1988,0.08
CHL,F1989,0.327
CHL,F1990,0.214
CHL,F1991,0.108
CHL,F1992,-0.116
CHL,F1993,0.235
CHL,F1994,0.279
CHL,F1995,-0.004
CHL,F1996,0.276
CHL,F1997,0.716
CHL,F1998,0.721
CHL,F1999,0.251
CHL,F2000,-0.179
CHL,F2001,0.054
CHL,F2002,0.14
CHL,F2003,0.312
CHL,F2004,0.563
CHL,F2005,0.275
CHL,F2006,0.575
CHL,F2007,-0.219
CHL,F2008,0.502
CHL,F2009,0.52
CHL,F2010,-0.015
CHL,F2011,0.206
CHL,F2012,0.699
CHL,F2013,0.434
CHL,F2014,0.488
CHL,F2015,0.848
CHL,F2016,1.022
CHL,F2017,0.873
CHL,F2018,0.538
CHL,F2019,0.683
CHL,F2020,0.947
CHL,F2021,0.877
CHL,F2022,0.407
CHN,F1961,0.259
CHN,F1962,-0.141
CHN,F1963,0.289
CHN,F1964,-0.026
CHN,F1965,0.078
CHN,F1966,0.181
CHN,F1967,-0.282
CHN,F1968,-0.408
CHN,F1969,-0.211
CHN,F1970,-0.3
CHN,F1971,0.038
CHN,F1972,0.012
CHN,F1973,0.412
CHN,F1974,-0.008
CHN,F1975,0.278
CHN,F1976,-0.396
CHN,F1977,-0.057
CHN,F1978,0.242
CHN,F1979,0.299
CHN,F1980,0.251
CHN,F1981,0.219
CHN,F1982,0.379
CHN,F1983,0.122
CHN,F1984,-0.148
CHN,F1985,-0.127
CHN,F1986,-0.043
CHN,F1987,0.43
CHN,F1988,0.398
CHN,F1989,0.428
CHN,F1990,0.852
CHN,F1991,0.52
CHN,F1992,0.13
CHN,F1993,0.281
CHN,F1994,0.733
CHN,F1995,0.577
CHN,F1996,0.21
CHN,F1997,0.733
CHN,F1998,1.264
CHN,F1999,1.231
CHN,F2000,0.572
CHN,F2001,1.038
CHN,F2002,1.131
CHN,F2003,0.822
CHN,F2004,1.112
CHN,F2005,1.048
CHN,F2006,1.232
CHN,F2007,1.538
CHN,F2008,1.09
CHN,F2009,1.336
CHN,F2010,0.968
CHN,F2011,0.792
CHN,F2012,0.626
CHN,F2013,1.073
CHN,F2014,1.062
CHN,F2015,1.297
CHN,F2016,1.319
CHN,F2017,1.573
CHN,F2018,1.361
CHN,F2019,1.422
CHN,F2020,1.62
CHN,F2021,1.701
CHN,F2022,1.906
CMR,F1961,-0.117
CMR,F1962,-0.218
CMR,F1963,0.126
CMR,F1964,-0.157
CMR,F1965,-0.11
CMR,F1966,-0.01
CMR,F1967,-0.107
CMR,F1968,-0.122
CMR,F1969,0.225
CMR,F1970,0.175
CMR,F1971,-0.132
CMR,F1972,0.055
CMR,F1973,0.566
CMR,F1974,-0.076
CMR,F1975,-0.207
CMR,F1976,-0.163
CMR,F1977,0.304
CMR,F1978,0.056
CMR,F1979,0.4
CMR,F1980,0.35
CMR,F1981,0.045
CMR,F1982,0.061
CMR,F1983,0.164
CMR,F1984,0.196
CMR,F1985,0.025
CMR,F1986,0.084
CMR,F1987,0.487
CMR,F1988,0.29
CMR,F1989,-0.384
CMR,F1990,0.651
CMR,F1991,0.563
CMR,F1992,-0.205
CMR,F1993,0.247
CMR,F1994,0.305
CMR,F1995,0.28
CMR,F1996,0.335
CMR,F1997,0.547
CMR,F1998,1.082
CMR,F1999,0.604
CMR,F2000,0.319
CMR,F2001,0.198
CMR,F2002,0.77
CMR,F2003,0.707
CMR,F2004,0.779
CMR,F2005,1.004
CMR,F2006,0.983
CMR,F2007,0.626
CMR,F2008,0.653
CMR,F2009,1.047
CMR,F2010,1.181
CMR,F2011,0.655
